id_contrato,uasg,ano_assinatura,tipo_objeto,uso_copiloto_ia,experiencia_gestor_anos,valor_contrato,duracao_planejada_dias,tempo_observado_dias,evento_rescisao
CTR_2019001998,150003,2022,TI Tradicional,0,9,1224951.94,365,365,0
CTR_2019001999,150080,2022,TI Tradicional,0,6,1534859.52,365,365,0
CTR_2019002000,150038,2020,TI Tradicional,0,11,159833.65,365,365,0
CTR_2019002001,150064,2024,TI Tradicional,1,4,1640096.83,730,730,0
CTR_2019002002,150019,2022,TI Tradicional,0,7,1324103.1,365,365,0
CTR_2019002003,150087,2024,TI Tradicional,0,5,295427.5,365,365,0
CTR_2019002004,150005,2024,TI Tradicional,1,1,706652.65,1460,1460,0
CTR_2019002005,150014,2022,TI Tradicional,0,9,216882.81,365,365,0
CTR_2019002006,150033,2021,TI Tradicional,0,6,2686128.67,365,365,0
CTR_2019002007,150049,2020,Inovação,0,10,6520265.38,365,365,0
CTR_2019002008,150012,2020,Inovação,0,10,1018960.88,365,365,0
CTR_2019002009,150061,2025,TI Tradicional,1,9,303206.5,1095,1095,0
CTR_2019002010,150023,2019,TI Tradicional,0,10,1002545.76,365,51,1
CTR_2019002011,150001,2019,TI Tradicional,0,4,361790.27,1095,1095,0
CTR_2019002012,150031,2023,TI Tradicional,1,9,533056.2,1095,1095,0
CTR_2019002013,150071,2022,TI Tradicional,0,9,3230239.5,365,365,0
CTR_2019002014,150023,2021,TI Tradicional,0,1,2851253.05,365,365,0
CTR_2019002015,150011,2022,TI Tradicional,0,8,657599.05,1825,1825,0
CTR_2019002016,150065,2019,TI Tradicional,0,7,1758169.96,365,365,0
CTR_2019002017,150024,2023,TI Tradicional,1,6,590094.71,365,365,0
CTR_2019002018,150004,2021,TI Tradicional,0,9,1146444.2,365,365,0
CTR_2019002019,150016,2025,TI Tradicional,1,10,3384331.77,1460,1460,0
CTR_2019002020,150067,2021,TI Tradicional,0,10,1804590.41,1460,1295,1
CTR_2019002021,150011,2025,TI Tradicional,1,7,1420204.07,1095,1095,0
CTR_2019002022,150067,2024,TI Tradicional,0,11,846112.1,365,181,1
CTR_2019002023,150084,2025,TI Tradicional,1,5,3017694.03,730,730,0
CTR_2019002024,150083,2020,Inovação,0,8,3336916.27,1095,555,1
CTR_2019002025,150066,2023,TI Tradicional,0,8,1389248.4,365,365,0
CTR_2019002026,150062,2024,TI Tradicional,0,6,1357016.91,365,365,0
CTR_2019002027,150025,2019,TI Tradicional,0,8,498165.87,730,730,0
CTR_2019002028,150015,2019,TI Tradicional,0,7,2270223.31,365,365,0
CTR_2019002029,150037,2021,Inovação,0,4,1404591.71,365,202,1
CTR_2019002030,150022,2019,Inovação,0,10,719489.37,365,365,0
CTR_2019002031,150058,2020,TI Tradicional,0,6,1238616.55,365,365,0
CTR_2019002032,150087,2023,TI Tradicional,1,12,1003603.16,365,365,0
CTR_2019002033,150072,2022,Inovação,0,6,765815.11,730,730,0
CTR_2019002034,150045,2021,TI Tradicional,0,5,4752711.85,365,176,1
CTR_2019002035,150077,2021,TI Tradicional,0,13,189248.83,730,730,0
CTR_2019002036,150010,2025,TI Tradicional,1,3,2278732.57,1095,1095,0
CTR_2019002037,150094,2022,TI Tradicional,0,8,612017.68,1095,1095,0
CTR_2019002038,150022,2022,TI Tradicional,0,5,2332448.27,730,730,0
CTR_2019002039,150003,2023,TI Tradicional,0,9,459956.43,730,730,0
CTR_2019002040,150069,2021,TI Tradicional,0,7,6309860.22,1095,1095,0
CTR_2019002041,150018,2021,Inovação,0,4,8773983.43,730,730,0
CTR_2019002042,150068,2021,TI Tradicional,0,5,306957.21,730,730,0
CTR_2019002043,150019,2022,TI Tradicional,0,10,638676.34,365,365,0
CTR_2019002044,150046,2023,TI Tradicional,0,16,746622.94,730,730,0
CTR_2019002045,150031,2024,TI Tradicional,0,8,327437.37,365,365,0
CTR_2019002046,150072,2025,TI Tradicional,1,10,812837.02,365,365,0
CTR_2019002047,150033,2019,Inovação,0,2,910738.14,730,730,0
CTR_2019002048,150080,2023,TI Tradicional,0,8,846913.41,365,365,0
CTR_2019002049,150011,2020,TI Tradicional,0,6,3075977.87,365,365,0
CTR_2019002050,150073,2025,TI Tradicional,0,6,694530.44,1095,1095,0
CTR_2019002051,150007,2020,TI Tradicional,0,7,2814675.61,730,730,0
CTR_2019002052,150069,2020,TI Tradicional,0,6,448210.27,365,365,0
CTR_2019002053,150053,2025,Inovação,1,2,1284507.88,365,365,0
CTR_2019002054,150089,2021,TI Tradicional,0,5,1050363.91,730,730,0
CTR_2019002055,150080,2025,TI Tradicional,0,5,1634257.23,1095,1095,0
CTR_2019002056,150017,2021,TI Tradicional,0,11,1748525.03,365,365,0
CTR_2019002057,150054,2019,TI Tradicional,0,8,837783.13,1460,1460,0
CTR_2019002058,150071,2024,TI Tradicional,0,7,914230.97,365,365,0
CTR_2019002059,150047,2024,TI Tradicional,0,4,460862.72,365,365,0
CTR_2019002060,150029,2025,TI Tradicional,1,4,350542.85,730,730,0
CTR_2019002061,150065,2025,TI Tradicional,1,9,396848.6,365,365,0
CTR_2019002062,150078,2021,TI Tradicional,0,10,537930.82,365,365,0
CTR_2019002063,150089,2024,TI Tradicional,1,12,1157174.99,365,365,0
CTR_2019002064,150038,2023,TI Tradicional,0,14,777615.96,730,730,0
CTR_2019002065,150017,2019,Inovação,0,8,586569.24,730,730,0
CTR_2019002066,150083,2023,TI Tradicional,0,11,1367413.69,365,365,0
CTR_2019002067,150032,2020,TI Tradicional,0,10,1672694.13,1825,1825,0
CTR_2019002068,150095,2022,TI Tradicional,0,11,1314089.11,1460,1403,1
CTR_2019002069,150036,2024,TI Tradicional,1,4,340553.46,365,365,0
CTR_2019002070,150065,2023,TI Tradicional,1,12,1245028.72,730,730,0
CTR_2019002071,150052,2023,TI Tradicional,1,10,407169.3,730,730,0
CTR_2019002072,150055,2022,TI Tradicional,0,7,1688943.45,1095,1095,0
CTR_2019002073,150033,2023,TI Tradicional,0,4,2734427.16,365,365,0
CTR_2019002074,150061,2021,Inovação,0,6,1341864.27,365,365,0
CTR_2019002075,150047,2023,TI Tradicional,1,14,318138.19,1460,1460,0
CTR_2019002076,150097,2022,TI Tradicional,0,8,2408868.99,365,365,0
CTR_2019002077,150050,2023,TI Tradicional,1,11,3092730.32,365,365,0
CTR_2019002078,150056,2024,TI Tradicional,1,11,342317.98,365,365,0
CTR_2019002079,150004,2023,Inovação,0,13,1812129.17,730,730,0
CTR_2019002080,150070,2021,TI Tradicional,0,15,1325678.49,1095,1095,0
CTR_2019002081,150016,2024,TI Tradicional,1,8,693634.38,1825,1825,0
CTR_2019002082,150002,2022,TI Tradicional,0,6,2419327.61,730,730,0
CTR_2019002083,150070,2022,TI Tradicional,0,5,385965.71,730,730,0
CTR_2019002084,150049,2024,TI Tradicional,0,7,273770.0,365,365,0
CTR_2019002085,150019,2019,TI Tradicional,0,10,1393344.37,730,718,1
CTR_2019002086,150028,2022,TI Tradicional,0,4,2827413.84,1825,1179,1
CTR_2019002087,150066,2020,Inovação,0,5,7389811.77,730,730,0
CTR_2019002088,150006,2021,Inovação,0,6,3690206.55,365,365,0
CTR_2019002089,150040,2024,TI Tradicional,0,5,862559.58,365,365,0
CTR_2019002090,150020,2024,TI Tradicional,1,7,900205.93,365,365,0
CTR_2019002091,150073,2024,TI Tradicional,0,5,625869.36,1460,1460,0
CTR_2019002092,150056,2019,TI Tradicional,0,5,3625039.26,730,730,0
CTR_2019002093,150053,2025,TI Tradicional,1,7,360689.53,1095,1095,0
CTR_2019002094,150099,2023,Inovação,0,7,820211.8,730,730,0
CTR_2019002095,150035,2021,TI Tradicional,0,4,867908.9,1825,1825,0
CTR_2019002096,150062,2022,TI Tradicional,0,10,425432.75,730,730,0
CTR_2019002097,150001,2021,TI Tradicional,0,11,3094133.95,365,365,0
CTR_2019002098,150014,2019,TI Tradicional,0,8,4790467.13,730,730,0
CTR_2019002099,150028,2022,TI Tradicional,0,4,1885393.62,365,365,0
CTR_2019002100,150074,2024,TI Tradicional,1,11,495742.76,1095,1095,0
CTR_2019002101,150071,2020,TI Tradicional,0,12,482491.82,1825,1825,0
CTR_2019002102,150054,2021,TI Tradicional,0,7,910857.86,365,365,0
CTR_2019002103,150050,2022,TI Tradicional,0,7,1343707.0,1095,1095,0
CTR_2019002104,150088,2025,TI Tradicional,1,6,1621347.08,1825,1825,0
CTR_2019002105,150032,2019,TI Tradicional,0,8,706073.46,730,730,0
CTR_2019002106,150060,2021,Inovação,0,9,2083568.87,1460,791,1
CTR_2019002107,150052,2021,TI Tradicional,0,7,1188464.2,1095,1095,0
CTR_2019002108,150096,2021,TI Tradicional,0,4,388307.63,1095,1095,0
CTR_2019002109,150008,2025,TI Tradicional,0,9,740576.83,365,365,0
CTR_2019002110,150099,2021,TI Tradicional,0,8,1691516.79,1460,1460,0
CTR_2019002111,150014,2021,TI Tradicional,0,6,4091618.34,365,365,0
CTR_2019002112,150038,2022,TI Tradicional,0,13,1347535.87,1460,1460,0
CTR_2019002113,150061,2025,TI Tradicional,1,6,1554288.7,730,730,0
CTR_2019002114,150031,2023,TI Tradicional,1,10,1739243.1,730,394,1
CTR_2019002115,150080,2020,TI Tradicional,0,3,627247.75,730,730,0
CTR_2019002116,150082,2020,TI Tradicional,0,12,707327.52,730,117,1
CTR_2019002117,150092,2024,TI Tradicional,1,1,1424462.72,730,494,1
CTR_2019002118,150084,2023,TI Tradicional,1,5,1480167.12,365,365,0
CTR_2019002119,150047,2022,TI Tradicional,0,12,1910242.2,365,365,0
CTR_2019002120,150030,2020,TI Tradicional,0,12,2458683.29,1460,1460,0
CTR_2019002121,150029,2025,TI Tradicional,0,9,762779.82,730,730,0
CTR_2019002122,150045,2023,TI Tradicional,0,11,1125535.14,1825,1825,0
CTR_2019002123,150010,2020,TI Tradicional,0,5,2764872.69,1825,1477,1
CTR_2019002124,150045,2020,TI Tradicional,0,4,447045.13,365,365,0
CTR_2019002125,150072,2020,Inovação,0,5,1682776.48,365,365,0
CTR_2019002126,150009,2021,TI Tradicional,0,6,1691719.36,365,40,1
CTR_2019002127,150094,2022,TI Tradicional,0,4,839704.05,1825,1825,0
CTR_2019002128,150047,2023,TI Tradicional,0,8,1247449.91,1460,1460,0
CTR_2019002129,150045,2024,TI Tradicional,1,10,511614.73,1825,1825,0
CTR_2019002130,150010,2024,TI Tradicional,0,14,4200117.52,1460,1460,0
CTR_2019002131,150026,2024,TI Tradicional,1,1,453787.73,365,365,0
CTR_2019002132,150055,2025,TI Tradicional,0,7,169119.59,365,365,0
CTR_2019002133,150026,2024,TI Tradicional,1,3,356285.5,730,730,0
CTR_2019002134,150012,2022,TI Tradicional,0,9,232046.95,730,730,0
CTR_2019002135,150022,2022,TI Tradicional,0,11,1886839.53,1460,1460,0
CTR_2019002136,150046,2021,Inovação,0,7,10854722.3,730,730,0
CTR_2019002137,150080,2021,TI Tradicional,0,8,476500.5,365,365,0
CTR_2019002138,150012,2019,TI Tradicional,0,4,460985.15,730,730,0
CTR_2019002139,150075,2024,TI Tradicional,0,8,1718922.05,1095,1095,0
CTR_2019002140,150061,2019,TI Tradicional,0,6,979459.94,365,365,0
CTR_2019002141,150037,2021,TI Tradicional,0,7,1131198.83,365,365,0
CTR_2019002142,150012,2019,TI Tradicional,0,4,613902.38,365,365,0
CTR_2019002143,150040,2020,TI Tradicional,0,10,507358.23,365,365,0
CTR_2019002144,150004,2023,TI Tradicional,1,11,865101.98,365,365,0
CTR_2019002145,150018,2023,TI Tradicional,1,6,2934731.73,730,730,0
CTR_2019002146,150097,2023,TI Tradicional,0,5,683190.98,365,365,0
CTR_2019002147,150011,2022,TI Tradicional,0,6,2877648.88,365,237,1
CTR_2019002148,150091,2024,TI Tradicional,1,9,2074181.57,730,730,0
CTR_2019002149,150048,2025,TI Tradicional,1,5,4597910.21,1460,1460,0
CTR_2019002150,150036,2021,TI Tradicional,0,9,433053.01,365,365,0
CTR_2019002151,150063,2025,TI Tradicional,0,10,2597960.27,365,365,0
CTR_2019002152,150069,2025,TI Tradicional,0,7,2588484.21,1095,1095,0
CTR_2019002153,150069,2024,TI Tradicional,0,6,271724.72,730,730,0
CTR_2019002154,150015,2021,TI Tradicional,0,4,1793530.22,1095,943,1
CTR_2019002155,150028,2023,TI Tradicional,0,5,1276544.26,1095,1095,0
CTR_2019002156,150066,2022,TI Tradicional,0,5,2713334.48,365,365,0
CTR_2019002157,150029,2019,TI Tradicional,0,10,186952.11,1825,1825,0
CTR_2019002158,150071,2023,TI Tradicional,1,9,2357036.5,730,730,0
CTR_2019002159,150033,2020,TI Tradicional,0,3,2207471.39,1825,1167,1
CTR_2019002160,150053,2023,TI Tradicional,0,11,266449.89,1460,1460,0
CTR_2019002161,150056,2019,TI Tradicional,0,7,4418647.22,1095,1095,0
CTR_2019002162,150044,2024,TI Tradicional,0,4,665792.88,365,365,0
CTR_2019002163,150026,2021,TI Tradicional,0,1,843731.3,365,365,0
CTR_2019002164,150014,2022,TI Tradicional,0,6,8677030.31,365,365,0
CTR_2019002165,150073,2022,TI Tradicional,0,5,653674.32,1095,1095,0
CTR_2019002166,150002,2020,TI Tradicional,0,5,511352.05,365,365,0
CTR_2019002167,150064,2019,TI Tradicional,0,17,890542.47,365,365,0
CTR_2019002168,150070,2022,TI Tradicional,0,2,1594235.57,365,365,0
CTR_2019002169,150082,2021,TI Tradicional,0,7,335497.56,365,365,0
CTR_2019002170,150037,2021,TI Tradicional,0,4,2316035.66,730,730,0
CTR_2019002171,150022,2023,TI Tradicional,1,4,3392820.92,1460,1460,0
CTR_2019002172,150069,2023,TI Tradicional,1,6,1581898.77,730,730,0
CTR_2019002173,150018,2023,TI Tradicional,1,1,1227231.33,365,365,0
CTR_2019002174,150031,2019,TI Tradicional,0,10,1285406.55,365,365,0
CTR_2019002175,150049,2021,TI Tradicional,0,7,501198.26,730,730,0
CTR_2019002176,150015,2024,TI Tradicional,0,1,2330563.14,730,730,0
CTR_2019002177,150086,2020,TI Tradicional,0,10,243806.03,730,234,1
CTR_2019002178,150055,2022,TI Tradicional,0,8,3642208.17,365,365,0
CTR_2019002179,150002,2024,TI Tradicional,1,13,1002512.55,730,730,0
CTR_2019002180,150092,2020,TI Tradicional,0,14,1385074.71,1460,1460,0
CTR_2019002181,150047,2022,TI Tradicional,0,9,825965.66,730,730,0
CTR_2019002182,150089,2025,TI Tradicional,1,4,528854.47,365,365,0
CTR_2019002183,150027,2022,TI Tradicional,0,6,2513748.31,730,730,0
CTR_2019002184,150055,2024,TI Tradicional,0,13,514778.77,730,730,0
CTR_2019002185,150043,2020,TI Tradicional,0,3,821004.64,730,730,0
CTR_2019002186,150093,2019,TI Tradicional,0,9,895593.79,730,730,0
CTR_2019002187,150093,2021,TI Tradicional,0,10,815737.55,365,365,0
CTR_2019002188,150077,2022,TI Tradicional,0,6,1872589.4,1825,1825,0
CTR_2019002189,150004,2021,TI Tradicional,0,2,3476904.75,365,365,0
CTR_2019002190,150095,2019,Inovação,0,2,3079957.35,1095,1095,0
CTR_2019002191,150074,2024,TI Tradicional,1,8,1031289.58,1095,1095,0
CTR_2019002192,150066,2024,Inovação,0,12,2046043.6,730,54,1
CTR_2019002193,150012,2020,TI Tradicional,0,7,2382895.94,1825,1825,0
CTR_2019002194,150078,2021,TI Tradicional,0,7,1033404.6,365,365,0
CTR_2019002195,150060,2023,TI Tradicional,0,7,463519.59,1095,1095,0
CTR_2019002196,150036,2023,Inovação,0,4,1615320.76,365,365,0
CTR_2019002197,150100,2022,TI Tradicional,0,12,711201.61,365,365,0
CTR_2019002198,150092,2021,TI Tradicional,0,1,1234565.87,365,365,0
CTR_2019002199,150018,2024,TI Tradicional,1,8,481634.63,365,365,0
CTR_2019002200,150034,2023,TI Tradicional,0,7,1976987.01,365,365,0
CTR_2019002201,150026,2020,TI Tradicional,0,9,384440.67,365,365,0
CTR_2019002202,150009,2023,TI Tradicional,0,10,3003418.53,730,730,0
CTR_2019002203,150095,2024,TI Tradicional,1,10,591742.96,730,730,0
CTR_2019002204,150009,2022,TI Tradicional,0,10,746079.21,1460,1460,0
CTR_2019002205,150027,2022,TI Tradicional,0,4,3573244.35,1460,1460,0
CTR_2019002206,150003,2022,TI Tradicional,0,3,463865.72,365,90,1
CTR_2019002207,150053,2025,Inovação,1,9,2388579.82,365,365,0
CTR_2019002208,150032,2024,TI Tradicional,1,9,546580.41,365,365,0
CTR_2019002209,150059,2023,TI Tradicional,0,8,1559597.32,365,365,0
CTR_2019002210,150002,2023,TI Tradicional,0,7,752621.35,730,730,0
CTR_2019002211,150036,2024,TI Tradicional,0,6,726564.63,365,317,1
CTR_2019002212,150023,2021,TI Tradicional,0,5,874164.44,730,730,0
CTR_2019002213,150046,2025,TI Tradicional,1,5,1989857.77,730,730,0
CTR_2019002214,150045,2021,TI Tradicional,0,4,1286807.68,730,730,0
CTR_2019002215,150093,2025,TI Tradicional,1,14,393283.9,1460,1460,0
CTR_2019002216,150017,2020,TI Tradicional,0,1,3229634.97,730,150,1
CTR_2019002217,150061,2019,TI Tradicional,0,4,201758.09,1460,1460,0
CTR_2019002218,150094,2019,TI Tradicional,0,10,1498928.64,1095,1095,0
CTR_2019002219,150051,2021,TI Tradicional,0,8,1878692.33,365,185,1
CTR_2019002220,150001,2021,TI Tradicional,0,6,264539.16,1095,1095,0
CTR_2019002221,150019,2019,TI Tradicional,0,2,1654563.62,365,365,0
CTR_2019002222,150037,2022,TI Tradicional,0,9,2133010.56,1460,1460,0
CTR_2019002223,150082,2019,TI Tradicional,0,12,1541041.49,1095,1095,0
CTR_2019002224,150040,2024,Inovação,1,5,2936126.83,365,365,0
CTR_2019002225,150049,2023,TI Tradicional,0,4,2458078.21,365,365,0
CTR_2019002226,150055,2023,TI Tradicional,0,2,2046329.28,365,365,0
CTR_2019002227,150026,2022,TI Tradicional,0,10,292784.46,730,730,0
CTR_2019002228,150069,2019,TI Tradicional,0,9,554153.94,365,365,0
CTR_2019002229,150038,2021,TI Tradicional,0,7,1929469.51,730,730,0
CTR_2019002230,150047,2021,Inovação,0,1,2077387.14,1095,1095,0
CTR_2019002231,150025,2023,TI Tradicional,1,11,3803948.13,730,730,0
CTR_2019002232,150064,2023,TI Tradicional,1,5,401171.7,730,730,0
CTR_2019002233,150060,2025,TI Tradicional,1,7,1239313.78,730,730,0
CTR_2019002234,150040,2021,TI Tradicional,0,9,255882.32,1095,1095,0
CTR_2019002235,150029,2021,TI Tradicional,0,10,3270935.63,365,365,0
CTR_2019002236,150073,2019,TI Tradicional,0,10,1638991.77,365,365,0
CTR_2019002237,150022,2020,TI Tradicional,0,11,425115.74,1825,1825,0
CTR_2019002238,150090,2023,TI Tradicional,1,7,5014522.39,730,730,0
CTR_2019002239,150025,2024,TI Tradicional,0,7,415141.31,1095,1095,0
CTR_2019002240,150075,2025,TI Tradicional,0,12,598390.06,1460,1460,0
CTR_2019002241,150083,2023,TI Tradicional,1,8,880724.61,1460,1460,0
CTR_2019002242,150081,2023,TI Tradicional,0,5,1223211.58,1095,1095,0
CTR_2019002243,150018,2023,TI Tradicional,1,7,406752.41,1095,1095,0
CTR_2019002244,150059,2023,TI Tradicional,0,12,348025.67,730,730,0
CTR_2019002245,150033,2021,TI Tradicional,0,15,1298592.67,365,365,0
CTR_2019002246,150090,2019,TI Tradicional,0,10,3628977.98,365,365,0
CTR_2019002247,150061,2019,TI Tradicional,0,11,1393227.1,365,248,1
CTR_2019002248,150080,2024,TI Tradicional,0,7,556031.11,1825,1825,0
CTR_2019002249,150034,2024,TI Tradicional,0,4,3614862.05,730,730,0
CTR_2019002250,150041,2022,TI Tradicional,0,2,1002774.47,1460,1460,0
CTR_2019002251,150027,2020,TI Tradicional,0,12,621171.79,730,730,0
CTR_2019002252,150008,2022,TI Tradicional,0,3,4668272.26,730,730,0
CTR_2019002253,150022,2025,TI Tradicional,1,11,1413995.25,730,730,0
CTR_2019002254,150089,2022,TI Tradicional,0,8,825416.08,1095,1095,0
CTR_2019002255,150083,2023,TI Tradicional,0,11,1797066.89,365,365,0
CTR_2019002256,150085,2024,TI Tradicional,1,12,2845252.4,365,365,0
CTR_2019002257,150084,2020,TI Tradicional,0,10,175309.61,365,365,0
CTR_2019002258,150052,2022,TI Tradicional,0,7,348239.64,730,730,0
CTR_2019002259,150077,2023,TI Tradicional,0,10,1004352.47,365,365,0
CTR_2019002260,150090,2020,TI Tradicional,0,10,678689.16,730,730,0
CTR_2019002261,150011,2021,TI Tradicional,0,9,2176171.75,365,365,0
CTR_2019002262,150088,2021,TI Tradicional,0,5,2445097.49,365,365,0
CTR_2019002263,150077,2023,TI Tradicional,1,3,966986.63,365,365,0
CTR_2019002264,150087,2023,Inovação,1,5,16847789.73,365,365,0
CTR_2019002265,150081,2025,TI Tradicional,1,14,799011.86,730,730,0
CTR_2019002266,150026,2024,TI Tradicional,0,6,2012416.17,365,365,0
CTR_2019002267,150032,2020,Inovação,0,10,827188.96,365,365,0
CTR_2019002268,150097,2020,TI Tradicional,0,13,593592.47,1825,1825,0
CTR_2019002269,150012,2025,TI Tradicional,1,5,690924.65,365,365,0
CTR_2019002270,150078,2024,Inovação,1,6,657028.38,365,365,0
CTR_2019002271,150043,2021,TI Tradicional,0,9,3044260.64,1460,1460,0
CTR_2019002272,150011,2019,TI Tradicional,0,5,825993.14,1460,1460,0
CTR_2019002273,150098,2020,TI Tradicional,0,9,1790394.24,730,245,1
CTR_2019002274,150052,2023,Inovação,0,11,532667.57,1095,1095,0
CTR_2019002275,150062,2024,TI Tradicional,0,13,2125913.61,730,730,0
CTR_2019002276,150001,2023,TI Tradicional,1,8,700155.41,730,730,0
CTR_2019002277,150062,2022,TI Tradicional,0,3,2178880.38,730,730,0
CTR_2019002278,150086,2023,TI Tradicional,0,7,663074.56,1460,1460,0
CTR_2019002279,150086,2024,TI Tradicional,1,5,985283.31,1095,187,1
CTR_2019002280,150064,2025,TI Tradicional,0,7,506048.52,365,239,1
CTR_2019002281,150088,2021,TI Tradicional,0,9,1125554.84,365,365,0
CTR_2019002282,150015,2021,TI Tradicional,0,11,788984.96,1460,1460,0
CTR_2019002283,150098,2023,TI Tradicional,1,9,4039387.42,730,730,0
CTR_2019002284,150070,2025,TI Tradicional,0,13,1544648.71,730,730,0
CTR_2019002285,150062,2024,TI Tradicional,1,8,704383.15,1095,1095,0
CTR_2019002286,150033,2024,TI Tradicional,1,8,582230.73,730,730,0
CTR_2019002287,150034,2020,Inovação,0,10,7300553.88,730,285,1
CTR_2019002288,150018,2023,TI Tradicional,0,4,840076.13,730,730,0
CTR_2019002289,150083,2024,TI Tradicional,1,8,3597092.93,730,730,0
CTR_2019002290,150082,2022,Inovação,0,8,14018437.95,730,62,1
CTR_2019002291,150052,2021,TI Tradicional,0,9,614880.95,365,365,0
CTR_2019002292,150097,2019,Inovação,0,5,10087008.33,730,730,0
CTR_2019002293,150001,2021,TI Tradicional,0,5,3067804.71,730,730,0
CTR_2019002294,150079,2025,Inovação,0,11,2656284.5,1825,1825,0
CTR_2019002295,150065,2021,TI Tradicional,0,5,2731167.39,365,147,1
CTR_2019002296,150100,2022,TI Tradicional,0,4,669831.94,730,730,0
CTR_2019002297,150098,2024,TI Tradicional,1,8,2931273.55,365,365,0
CTR_2019002298,150008,2019,Inovação,0,2,5440531.99,365,307,1
CTR_2019002299,150062,2023,TI Tradicional,0,4,994017.06,365,365,0
CTR_2019002300,150041,2019,TI Tradicional,0,12,398381.13,365,365,0
CTR_2019002301,150100,2020,TI Tradicional,0,11,5076473.7,730,555,1
CTR_2019002302,150093,2019,TI Tradicional,0,6,1780972.6,730,730,0
CTR_2019002303,150059,2025,Inovação,1,13,3663168.97,1095,507,1
CTR_2019002304,150044,2024,TI Tradicional,0,9,1674265.86,730,730,0
CTR_2019002305,150096,2024,TI Tradicional,0,1,502009.24,730,730,0
CTR_2019002306,150060,2025,TI Tradicional,1,15,496607.42,365,365,0
CTR_2019002307,150067,2025,TI Tradicional,0,8,4386701.29,365,177,1
CTR_2019002308,150013,2020,TI Tradicional,0,5,734209.51,365,365,0
CTR_2019002309,150028,2021,Inovação,0,4,2601336.26,730,730,0
CTR_2019002310,150035,2023,TI Tradicional,0,5,2328755.81,730,730,0
CTR_2019002311,150081,2020,TI Tradicional,0,12,1985078.33,730,730,0
CTR_2019002312,150040,2021,TI Tradicional,0,6,1827006.7,365,365,0
CTR_2019002313,150044,2019,Inovação,0,9,6434379.34,365,365,0
