id_licitacao,orgao,categoria,valor_licitacao,num_concorrentes,dias_planejamento,historico_sancoes_vencedor,exclusividade_mei_me,criterio_julgamento,complexidade_textual,risco_irregularidade,risco_predito,probabilidade_risco
LIC-20261668,Ministério da Saúde,Suporte Técnico e Helpdesk,297816.18,6,46,0,0,1,0.6573,0,0,0.003896505778122335
LIC-20261669,Ministério da Tecnologia,Serviços de Cloud Computing,72153.05,5,30,0,0,0,0.7787,0,0,0.004460439170593447
LIC-20261670,Prefeitura Metropolitana,Equipamentos de TI,255208.8,4,46,0,1,0,0.9976,0,0,0.016203681996723982
LIC-20261671,Governo Estadual,Suporte Técnico e Helpdesk,50000.0,2,25,0,0,0,0.6463,0,0,0.08418155290560239
LIC-20261672,Governo Estadual,Equipamentos de TI,50000.0,5,29,0,0,0,0.594,0,0,0.0039884655167322655
LIC-20261673,Defensoria Pública,Equipamentos de TI,283208.53,3,48,0,0,0,0.8191,0,0,0.012545389538429652
LIC-20261674,Tribunal de Justiça,Desenvolvimento de Software,50000.0,5,80,1,0,0,0.5203,0,0,0.2685919723396941
LIC-20261675,Tribunal de Justiça,Serviços de Cloud Computing,75893.69,3,57,0,0,1,0.9688,0,0,0.021204981463733615
LIC-20261676,Ministério da Educação,Serviços de Cloud Computing,960064.99,10,35,0,0,1,0.705,0,0,0.005874354940578002
LIC-20261677,Ministério da Educação,Serviços de Cloud Computing,364453.02,4,44,0,0,0,0.6756,0,0,0.00222755639834521
LIC-20261678,Defensoria Pública,Suporte Técnico e Helpdesk,257911.43,2,45,0,0,0,0.7546,0,0,0.08918870955688658
LIC-20261679,Governo Estadual,Suporte Técnico e Helpdesk,50000.0,5,28,0,0,0,0.8764,0,0,0.01455321414715089
LIC-20261680,Ministério da Educação,Segurança da Informação,109653.81,5,48,0,1,0,0.7721,0,0,0.004599599855471789
LIC-20261681,Governo Estadual,Serviços de Cloud Computing,253884.31,7,32,0,0,0,0.8217,0,0,0.021432631296619816
LIC-20261682,Defensoria Pública,Equipamentos de TI,2385844.98,5,34,0,0,1,0.7534,0,0,0.011430765121437505
LIC-20261683,Defensoria Pública,Equipamentos de TI,145489.14,4,52,0,1,0,0.6069,0,0,0.0038099596240918554
LIC-20261684,Ministério da Educação,Desenvolvimento de Software,707887.82,4,53,0,0,1,0.9379,0,0,0.024733195720186153
LIC-20261685,Ministério da Tecnologia,Consultoria em Governança,82707.87,6,39,0,0,0,0.7543,0,0,0.004062387724890515
LIC-20261686,Prefeitura Metropolitana,Consultoria em Governança,527595.62,6,48,0,0,1,0.9797,0,0,0.019804376456190445
LIC-20261687,Ministério da Saúde,Serviços de Cloud Computing,80978.1,3,32,0,0,0,0.6264,0,0,0.0037895898441721466
LIC-20261688,Governo Estadual,Serviços de Cloud Computing,157838.77,3,51,1,0,1,0.8199,1,1,0.8020165921740309
LIC-20261689,Ministério da Educação,Consultoria em Governança,129803.58,4,29,0,0,1,0.8982,0,0,0.021674020331176935
LIC-20261690,Tribunal de Justiça,Equipamentos de TI,199695.67,11,44,0,0,0,0.9213,0,0,0.02083447420183935
LIC-20261691,Secretaria de Infraestrutura,Segurança da Informação,1944713.23,4,52,1,0,1,0.5086,0,0,0.3350765819766237
LIC-20261692,Ministério da Saúde,Consultoria em Governança,226163.48,6,57,0,1,0,0.9761,0,0,0.014016243355639984
LIC-20261693,Prefeitura Metropolitana,Equipamentos de TI,100005.1,5,51,0,0,0,0.7939,0,0,0.004251514099990692
LIC-20261694,Ministério da Tecnologia,Desenvolvimento de Software,319823.32,2,39,1,0,1,0.7379,1,1,0.8424726322961904
LIC-20261695,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,121393.61,8,32,0,0,0,0.8573,0,0,0.010423223371125872
LIC-20261696,Tribunal de Justiça,Desenvolvimento de Software,96627.43,6,41,0,0,0,0.8534,0,0,0.008745992260992432
LIC-20261697,Defensoria Pública,Desenvolvimento de Software,1154625.15,9,63,0,0,0,0.8992,0,0,0.02762672902310599
LIC-20261698,Ministério da Tecnologia,Desenvolvimento de Software,52133.81,3,19,0,0,1,0.7257,0,0,0.006933578925590014
LIC-20261699,Ministério da Saúde,Desenvolvimento de Software,455477.95,5,41,0,0,0,0.7241,0,0,0.0023543118490359175
LIC-20261700,Tribunal de Justiça,Serviços de Cloud Computing,3694833.61,9,62,0,0,1,0.6964,0,0,0.048803456017843604
LIC-20261701,Tribunal de Justiça,Suporte Técnico e Helpdesk,98048.48,10,41,0,0,0,0.7601,0,0,0.004212922612554929
LIC-20261702,Governo Estadual,Consultoria em Governança,384344.41,10,52,0,0,0,0.5101,0,0,0.002941459637710638
LIC-20261703,Ministério da Educação,Segurança da Informação,604232.13,8,58,0,0,1,0.8707,0,0,0.03484350500865099
LIC-20261704,Prefeitura Metropolitana,Desenvolvimento de Software,568892.45,1,30,0,0,0,0.9724,0,0,0.4335028097182713
LIC-20261705,Ministério da Saúde,Desenvolvimento de Software,646170.22,5,45,0,0,0,0.8187,0,0,0.010508576381608197
LIC-20261706,Tribunal de Justiça,Consultoria em Governança,168078.82,7,49,0,0,0,0.6903,0,0,0.004002997716062775
LIC-20261707,Defensoria Pública,Serviços de Cloud Computing,1659883.98,7,48,1,1,0,0.791,0,0,0.26080542434968573
LIC-20261708,Ministério da Educação,Equipamentos de TI,50000.0,3,54,0,0,0,0.6433,0,0,0.0033978178847046386
LIC-20261709,Ministério da Educação,Desenvolvimento de Software,52476.43,6,29,1,0,0,0.926,1,1,0.874132994458591
LIC-20261710,Defensoria Pública,Desenvolvimento de Software,397444.2,5,44,1,0,1,0.5557,0,0,0.308650468630892
LIC-20261711,Ministério da Tecnologia,Segurança da Informação,193182.39,5,27,1,0,0,0.6986,0,0,0.2967343423662266
LIC-20261712,Secretaria de Infraestrutura,Consultoria em Governança,116093.06,2,53,0,1,1,0.8075,1,0,0.400919070467771
LIC-20261713,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,924544.07,6,53,0,1,0,0.8273,0,0,0.009651736031966174
LIC-20261714,Ministério da Saúde,Suporte Técnico e Helpdesk,216330.35,7,62,0,0,0,0.8291,0,0,0.01735744258821625
LIC-20261715,Secretaria de Infraestrutura,Serviços de Cloud Computing,50000.0,9,59,0,0,1,0.7089,0,0,0.0020532929641966582
LIC-20261716,Governo Estadual,Serviços de Cloud Computing,223958.34,2,21,0,0,0,0.7781,0,0,0.08023304660355476
LIC-20261717,Ministério da Tecnologia,Equipamentos de TI,489805.24,4,58,0,0,0,0.7012,0,0,0.0021849866720560964
LIC-20261718,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,573984.8,5,33,0,0,0,0.8008,0,0,0.012439348593370649
LIC-20261719,Ministério da Tecnologia,Desenvolvimento de Software,336690.53,9,36,1,0,0,0.9233,1,1,0.8381084760174251
LIC-20261720,Tribunal de Justiça,Consultoria em Governança,230326.18,8,45,0,0,0,0.5984,0,0,0.002313567576556769
LIC-20261721,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,72556.19,7,31,0,1,0,0.7767,0,0,0.003953400586962248
LIC-20261722,Secretaria de Infraestrutura,Segurança da Informação,273349.8,5,24,0,0,0,0.8956,0,0,0.014544642884871223
LIC-20261723,Defensoria Pública,Desenvolvimento de Software,68698.96,6,47,0,0,0,0.5354,0,0,0.005201273374655744
LIC-20261724,Ministério da Educação,Equipamentos de TI,2068373.95,3,56,0,0,0,0.499,0,0,0.0037874134647592193
LIC-20261725,Secretaria de Infraestrutura,Serviços de Cloud Computing,157069.85,6,35,0,0,0,0.4371,0,0,0.004754623539649974
LIC-20261726,Secretaria de Infraestrutura,Serviços de Cloud Computing,422786.02,8,68,0,1,0,0.5791,0,0,0.0029582728916479496
LIC-20261727,Tribunal de Justiça,Consultoria em Governança,124349.95,1,21,1,0,1,0.9929,1,1,0.9508484162895928
LIC-20261728,Ministério da Saúde,Suporte Técnico e Helpdesk,316673.77,2,27,0,0,0,0.675,0,0,0.07914447248866952
LIC-20261729,Governo Estadual,Suporte Técnico e Helpdesk,291438.72,7,18,0,1,1,0.3086,0,0,0.012636039725298942
LIC-20261730,Defensoria Pública,Equipamentos de TI,50000.0,4,48,0,0,1,0.8453,0,0,0.02014486648233362
LIC-20261731,Governo Estadual,Suporte Técnico e Helpdesk,447387.21,6,31,1,0,0,0.8264,1,1,0.8494005171729158
LIC-20261732,Prefeitura Metropolitana,Serviços de Cloud Computing,292238.24,5,42,0,1,0,0.5825,0,0,0.004035058136710255
LIC-20261733,Ministério da Saúde,Equipamentos de TI,491151.92,3,53,0,0,0,0.422,0,0,0.003132001870825994
LIC-20261734,Tribunal de Justiça,Desenvolvimento de Software,70171.0,6,36,0,0,0,0.834,0,0,0.00950955221316391
LIC-20261735,Prefeitura Metropolitana,Desenvolvimento de Software,1087734.5,7,58,0,0,0,0.9164,0,0,0.015124958662867219
LIC-20261736,Defensoria Pública,Segurança da Informação,604787.72,4,51,0,0,0,0.7085,0,0,0.0025067235943516774
LIC-20261737,Governo Estadual,Segurança da Informação,50743.92,7,40,0,1,1,0.8166,0,0,0.021413794983539135
LIC-20261738,Tribunal de Justiça,Serviços de Cloud Computing,50000.0,8,34,0,0,0,0.7169,0,0,0.004760496666964365
LIC-20261739,Ministério da Educação,Serviços de Cloud Computing,963895.64,8,27,0,0,0,0.8854,0,0,0.012742962725374602
LIC-20261740,Tribunal de Justiça,Equipamentos de TI,342258.34,8,31,0,0,1,0.2694,0,0,0.004796973436665019
LIC-20261741,Ministério da Saúde,Serviços de Cloud Computing,1010652.69,11,36,0,1,0,0.5303,0,0,0.0017245905945960887
LIC-20261742,Secretaria de Infraestrutura,Equipamentos de TI,57644.96,5,37,1,0,0,0.7278,0,0,0.37447641008930815
LIC-20261743,Ministério da Tecnologia,Serviços de Cloud Computing,104275.03,3,40,0,0,0,0.7552,0,0,0.0034486397117359023
LIC-20261744,Tribunal de Justiça,Segurança da Informação,391730.31,4,71,0,1,0,0.9256,0,0,0.01967981644815462
LIC-20261745,Governo Estadual,Consultoria em Governança,96013.77,3,54,0,1,1,0.5661,0,0,0.002951487108599592
LIC-20261746,Governo Estadual,Segurança da Informação,424102.24,12,26,0,0,0,0.8982,0,0,0.017387519433944437
LIC-20261747,Ministério da Saúde,Consultoria em Governança,100774.06,5,26,0,0,1,0.911,0,0,0.02482658055440893
LIC-20261748,Governo Estadual,Segurança da Informação,490418.32,3,22,0,0,1,0.6655,0,0,0.005570868793848132
LIC-20261749,Ministério da Tecnologia,Segurança da Informação,119245.95,5,37,0,0,0,0.695,0,0,0.0034071229690979554
LIC-20261750,Tribunal de Justiça,Suporte Técnico e Helpdesk,572352.02,4,23,0,1,0,0.5658,0,0,0.0025812920212097018
LIC-20261751,Prefeitura Metropolitana,Serviços de Cloud Computing,1554408.74,8,58,0,0,0,0.8368,0,0,0.010631975843178083
LIC-20261752,Defensoria Pública,Desenvolvimento de Software,797835.85,8,21,1,1,0,0.7426,0,0,0.34659585679355603
LIC-20261753,Ministério da Educação,Desenvolvimento de Software,329309.89,4,42,0,1,0,0.8337,0,0,0.015233976524842503
LIC-20261754,Tribunal de Justiça,Segurança da Informação,250725.96,3,30,0,0,0,0.6617,0,0,0.0024473282439260525
LIC-20261755,Tribunal de Justiça,Desenvolvimento de Software,834677.7,8,61,0,0,1,0.7891,0,0,0.0061851714068001185
LIC-20261756,Defensoria Pública,Desenvolvimento de Software,102402.54,5,38,0,1,1,0.7454,0,0,0.003775058159037219
LIC-20261757,Governo Estadual,Segurança da Informação,432296.3,5,32,1,0,0,0.643,0,0,0.31987882374899435
LIC-20261758,Tribunal de Justiça,Serviços de Cloud Computing,99041.22,4,57,0,0,1,0.6703,0,0,0.00445578768037718
LIC-20261759,Governo Estadual,Consultoria em Governança,50000.0,6,44,0,0,0,0.5145,0,0,0.005174237835344756
LIC-20261760,Ministério da Tecnologia,Equipamentos de TI,1120412.93,5,32,0,1,0,0.8959,0,0,0.01623819772745718
LIC-20261761,Ministério da Saúde,Desenvolvimento de Software,377991.8,11,42,0,0,0,0.7876,0,0,0.013148796177772669
LIC-20261762,Ministério da Tecnologia,Segurança da Informação,841738.02,5,54,0,0,0,0.8071,0,0,0.008416131420788186
LIC-20261763,Ministério da Tecnologia,Desenvolvimento de Software,100744.18,5,34,0,1,0,0.5244,0,0,0.0054727679212669585
LIC-20261764,Governo Estadual,Desenvolvimento de Software,261099.6,7,60,1,0,0,0.7023,0,0,0.24392457638622125
LIC-20261765,Governo Estadual,Consultoria em Governança,289806.5,7,37,0,0,1,0.6757,0,0,0.0038777447612998394
LIC-20261766,Secretaria de Infraestrutura,Segurança da Informação,114129.12,4,19,0,0,1,0.7812,0,0,0.006193988390907858
LIC-20261767,Ministério da Educação,Equipamentos de TI,247454.79,10,47,0,0,1,0.7838,0,0,0.00460205474431073
LIC-20261768,Prefeitura Metropolitana,Equipamentos de TI,451696.83,7,36,0,1,1,0.9126,0,0,0.02215448964013575
LIC-20261769,Ministério da Tecnologia,Serviços de Cloud Computing,1628385.03,2,28,0,0,0,0.9084,1,1,0.6233171590464379
LIC-20261770,Secretaria de Infraestrutura,Consultoria em Governança,355293.82,6,39,0,0,1,0.6782,0,0,0.0039025913658128427
LIC-20261771,Defensoria Pública,Consultoria em Governança,179497.77,8,25,0,0,0,0.7106,0,0,0.0029118068971807644
LIC-20261772,Governo Estadual,Serviços de Cloud Computing,396404.85,8,52,0,0,0,0.809,0,0,0.01019063223046181
LIC-20261773,Governo Estadual,Serviços de Cloud Computing,50000.0,5,38,0,0,0,0.8375,0,0,0.011238394945866252
LIC-20261774,Ministério da Tecnologia,Suporte Técnico e Helpdesk,237784.22,4,25,1,0,1,0.8323,0,1,0.6126101936454702
LIC-20261775,Prefeitura Metropolitana,Consultoria em Governança,778919.85,5,36,1,0,0,0.3151,0,0,0.2872827633830939
LIC-20261776,Prefeitura Metropolitana,Serviços de Cloud Computing,238807.95,6,29,0,1,0,0.526,0,0,0.004261754637338572
LIC-20261777,Ministério da Tecnologia,Consultoria em Governança,644496.99,8,30,0,0,0,0.7131,0,0,0.0027899865155131985
LIC-20261778,Ministério da Saúde,Consultoria em Governança,376205.07,6,53,0,0,1,0.7016,0,0,0.003432802250931506
LIC-20261779,Secretaria de Infraestrutura,Segurança da Informação,160445.07,7,38,0,0,0,0.8181,0,0,0.010933532466482343
LIC-20261780,Ministério da Saúde,Serviços de Cloud Computing,100326.69,3,49,0,0,0,0.5478,0,0,0.003911140353407827
LIC-20261781,Governo Estadual,Segurança da Informação,1638673.47,5,45,0,0,1,0.8196,0,0,0.0253106418839993
LIC-20261782,Tribunal de Justiça,Consultoria em Governança,78848.03,4,37,0,1,1,0.7284,0,0,0.005202652089532866
LIC-20261783,Ministério da Educação,Suporte Técnico e Helpdesk,677499.17,5,42,0,0,0,0.6509,0,0,0.001979455292823746
LIC-20261784,Ministério da Tecnologia,Equipamentos de TI,446588.74,1,47,0,1,0,0.8771,1,1,0.5556314447132839
LIC-20261785,Ministério da Educação,Serviços de Cloud Computing,381923.29,3,56,0,0,0,0.7689,0,0,0.0022685079836990375
LIC-20261786,Governo Estadual,Equipamentos de TI,549049.91,6,21,1,1,0,0.8792,1,1,0.859017288310662
LIC-20261787,Ministério da Tecnologia,Consultoria em Governança,98572.92,3,41,0,0,0,0.6263,0,0,0.0034754934706181153
LIC-20261788,Ministério da Educação,Consultoria em Governança,50000.0,11,16,0,0,0,0.6305,0,0,0.003585947185052222
LIC-20261789,Governo Estadual,Suporte Técnico e Helpdesk,182252.83,9,3,1,1,0,0.8707,1,1,0.9331673731211965
LIC-20261790,Ministério da Saúde,Equipamentos de TI,249028.53,13,23,0,0,1,0.8589,0,0,0.03461845928137972
LIC-20261791,Tribunal de Justiça,Serviços de Cloud Computing,1114073.78,5,14,0,1,0,0.5442,0,0,0.12220310103171406
LIC-20261792,Ministério da Educação,Equipamentos de TI,123112.47,2,55,1,0,1,0.4801,1,1,0.8899191725667128
LIC-20261793,Prefeitura Metropolitana,Desenvolvimento de Software,736915.09,2,26,0,0,0,0.5781,0,0,0.08849856126934305
LIC-20261794,Ministério da Saúde,Desenvolvimento de Software,1184174.95,6,60,0,0,0,0.5634,0,0,0.0029170067712664797
LIC-20261795,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,1314718.74,5,26,0,1,0,0.7953,0,0,0.002477754129071116
LIC-20261796,Secretaria de Infraestrutura,Serviços de Cloud Computing,50000.0,11,44,0,0,0,0.658,0,0,0.0038101875154355268
LIC-20261797,Secretaria de Infraestrutura,Suporte Técnico e Helpdesk,76609.8,7,52,0,0,0,0.6262,0,0,0.004877100281663255
LIC-20261798,Secretaria de Infraestrutura,Equipamentos de TI,171330.21,4,43,0,1,0,0.8259,0,0,0.013135134692731783
LIC-20261799,Secretaria de Infraestrutura,Desenvolvimento de Software,124784.33,9,53,0,0,0,0.6403,0,0,0.002855370801474159
LIC-20261800,Defensoria Pública,Segurança da Informação,141427.47,2,48,0,1,0,0.5368,1,0,0.2102749056624185
LIC-20261801,Tribunal de Justiça,Serviços de Cloud Computing,76950.51,7,51,0,0,0,0.8656,0,0,0.011633288049503563
LIC-20261802,Defensoria Pública,Desenvolvimento de Software,208674.7,5,41,0,0,0,0.6231,0,0,0.002612694242561662
LIC-20261803,Ministério da Saúde,Equipamentos de TI,489050.05,1,57,0,0,0,0.9147,1,1,0.5542842401461137
LIC-20261804,Ministério da Saúde,Equipamentos de TI,70852.99,2,42,0,1,0,0.6357,0,0,0.09395116331704868
LIC-20261805,Prefeitura Metropolitana,Desenvolvimento de Software,80848.85,3,55,0,0,1,0.5997,0,0,0.005249578929424114
LIC-20261806,Ministério da Educação,Equipamentos de TI,264764.93,3,50,0,0,0,0.7439,0,0,0.0027195973692150455
LIC-20261807,Ministério da Tecnologia,Suporte Técnico e Helpdesk,71144.61,3,38,0,0,0,0.756,0,0,0.0036547959425972136
LIC-20261808,Ministério da Tecnologia,Consultoria em Governança,811801.03,5,48,0,0,0,0.5724,0,0,0.0018377798177505221
LIC-20261809,Ministério da Educação,Segurança da Informação,110255.31,6,38,0,0,0,0.7793,0,0,0.004337087860273737
LIC-20261810,Ministério da Educação,Equipamentos de TI,1304311.43,7,51,0,0,1,0.4342,0,0,0.006198586074376764
LIC-20261811,Defensoria Pública,Consultoria em Governança,822520.34,4,40,0,0,0,0.6271,0,0,0.0015788560855091393
LIC-20261812,Ministério da Saúde,Suporte Técnico e Helpdesk,417531.71,5,38,0,0,1,0.8995,0,0,0.019392810980415284
LIC-20261813,Ministério da Tecnologia,Segurança da Informação,559745.37,3,53,0,0,0,0.7438,0,0,0.0022177269886050986
LIC-20261814,Secretaria de Infraestrutura,Serviços de Cloud Computing,748945.46,10,71,0,0,1,0.5842,0,0,0.004541113516301415
LIC-20261815,Ministério da Saúde,Desenvolvimento de Software,148041.33,5,56,0,1,1,0.8311,0,0,0.018751760970704193
LIC-20261816,Governo Estadual,Serviços de Cloud Computing,92929.75,7,51,0,1,0,0.9046,0,0,0.013601835222786726
LIC-20261817,Tribunal de Justiça,Suporte Técnico e Helpdesk,92958.89,3,51,0,0,1,0.5511,0,0,0.004843750779180875
LIC-20261818,Prefeitura Metropolitana,Consultoria em Governança,270953.23,3,47,0,0,0,0.834,0,0,0.012535501254109198
LIC-20261819,Prefeitura Metropolitana,Equipamentos de TI,328535.87,4,38,0,0,0,0.5705,0,0,0.002558861779726592
LIC-20261820,Tribunal de Justiça,Desenvolvimento de Software,359320.44,3,57,0,1,0,0.9205,0,0,0.014838901197827355
LIC-20261821,Ministério da Saúde,Suporte Técnico e Helpdesk,104604.21,4,57,0,0,0,0.8276,0,0,0.010262972593756994
LIC-20261822,Defensoria Pública,Serviços de Cloud Computing,135650.44,4,37,0,0,1,0.8242,0,0,0.016658334436425937
LIC-20261823,Ministério da Saúde,Equipamentos de TI,74142.58,7,59,1,0,1,0.464,0,0,0.3590602860602639
LIC-20261824,Ministério da Saúde,Suporte Técnico e Helpdesk,50000.0,6,59,1,1,0,0.7638,0,0,0.28989844926217356
LIC-20261825,Ministério da Educação,Equipamentos de TI,256002.74,6,29,0,0,1,0.9332,0,0,0.018929569591046417
LIC-20261826,Defensoria Pública,Serviços de Cloud Computing,449715.97,6,37,0,0,0,0.5715,0,0,0.0027571974194219705
LIC-20261827,Ministério da Educação,Desenvolvimento de Software,664480.08,1,49,0,0,0,0.4172,0,0,0.08754914581831898
LIC-20261828,Tribunal de Justiça,Serviços de Cloud Computing,50000.0,5,25,0,0,0,0.4975,0,0,0.005507447205561654
LIC-20261829,Prefeitura Metropolitana,Desenvolvimento de Software,809361.69,5,50,0,1,0,0.8072,0,0,0.010906491073804257
LIC-20261830,Defensoria Pública,Desenvolvimento de Software,503555.9,4,62,0,1,1,0.8587,0,0,0.029492671312278354
LIC-20261831,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,50000.0,6,60,1,1,0,0.8129,1,1,0.7879582096748912
LIC-20261832,Defensoria Pública,Suporte Técnico e Helpdesk,50000.0,3,47,0,0,0,0.7129,0,0,0.003994449854186202
LIC-20261833,Prefeitura Metropolitana,Desenvolvimento de Software,662554.46,8,28,0,1,0,0.9032,0,0,0.01549877838173084
LIC-20261834,Secretaria de Infraestrutura,Serviços de Cloud Computing,66443.83,10,33,0,0,0,0.6564,0,0,0.006411656005209896
LIC-20261835,Governo Estadual,Suporte Técnico e Helpdesk,401730.6,10,52,0,0,1,0.7495,0,0,0.0045029574405232
LIC-20261836,Governo Estadual,Serviços de Cloud Computing,451799.37,4,36,0,0,0,0.3076,0,0,0.003245218755489044
LIC-20261837,Defensoria Pública,Desenvolvimento de Software,135105.21,4,57,0,0,0,0.5713,0,0,0.0035908553485929995
LIC-20261838,Prefeitura Metropolitana,Suporte Técnico e Helpdesk,50000.0,6,34,0,1,0,0.3946,0,0,0.00578779269146093
LIC-20261839,Defensoria Pública,Equipamentos de TI,217431.21,8,43,0,1,0,0.6102,0,0,0.002850373347842623
LIC-20261840,Tribunal de Justiça,Equipamentos de TI,185138.38,2,46,0,0,0,0.8881,0,1,0.5734197765852642
