uasg,orgao,porte,data,volume_contratado_ti_milhares,quantidade_processos,pressao_controle_tcu,volume_impugnacoes,latencia_media_dias,pressao_tcu_lag1,pressao_tcu_lag2
150035,Instituto Federal Região 36,Pequeno,2021-06-01,429.11,1,4,2,156.17,0,0
150035,Instituto Federal Região 36,Pequeno,2021-07-01,874.99,2,1,1,120.45,4,0
150035,Instituto Federal Região 36,Pequeno,2021-08-01,73.56,1,1,0,118.45,1,4
150035,Instituto Federal Região 36,Pequeno,2021-09-01,406.37,1,6,1,149.08,1,1
150035,Instituto Federal Região 36,Pequeno,2021-10-01,854.38,7,0,3,128.48,6,1
150035,Instituto Federal Região 36,Pequeno,2021-11-01,3069.01,7,1,2,97.13,0,6
150035,Instituto Federal Região 36,Pequeno,2021-12-01,359.89,1,2,2,111.46,1,0
150035,Instituto Federal Região 36,Pequeno,2022-01-01,328.9,2,3,1,149.46,2,1
150035,Instituto Federal Região 36,Pequeno,2022-02-01,252.34,1,3,1,159.74,3,2
150035,Instituto Federal Região 36,Pequeno,2022-03-01,367.89,4,3,1,130.23,3,3
150035,Instituto Federal Região 36,Pequeno,2022-04-01,167.1,1,0,0,115.52,3,3
150035,Instituto Federal Região 36,Pequeno,2022-05-01,128.28,1,3,0,148.16,0,3
150035,Instituto Federal Região 36,Pequeno,2022-06-01,864.23,2,4,0,147.0,3,0
150035,Instituto Federal Região 36,Pequeno,2022-07-01,1032.77,4,2,1,129.0,4,3
150035,Instituto Federal Região 36,Pequeno,2022-08-01,417.29,1,2,0,126.77,2,4
150035,Instituto Federal Região 36,Pequeno,2022-09-01,411.5,1,9,0,192.36,2,2
150035,Instituto Federal Região 36,Pequeno,2022-10-01,1652.95,7,1,1,118.61,9,2
150035,Instituto Federal Região 36,Pequeno,2022-11-01,272.48,5,2,0,103.78,1,9
150035,Instituto Federal Região 36,Pequeno,2022-12-01,277.52,1,1,0,94.44,2,1
150035,Instituto Federal Região 36,Pequeno,2023-01-01,259.3,1,4,0,150.76,1,2
150035,Instituto Federal Região 36,Pequeno,2023-02-01,212.51,1,3,3,153.67,4,1
150035,Instituto Federal Região 36,Pequeno,2023-03-01,261.79,1,4,1,144.61,3,4
150035,Instituto Federal Região 36,Pequeno,2023-04-01,171.33,1,0,0,111.36,4,3
150035,Instituto Federal Região 36,Pequeno,2023-05-01,258.43,1,4,1,154.56,0,4
150035,Instituto Federal Região 36,Pequeno,2023-06-01,237.37,1,6,1,165.43,4,0
150035,Instituto Federal Região 36,Pequeno,2023-07-01,324.61,3,2,1,132.83,6,4
150035,Instituto Federal Região 36,Pequeno,2023-08-01,344.0,1,4,2,157.82,2,6
150035,Instituto Federal Região 36,Pequeno,2023-09-01,394.08,1,4,0,132.3,4,2
150035,Instituto Federal Região 36,Pequeno,2023-10-01,2262.83,6,4,1,150.15,4,4
150035,Instituto Federal Região 36,Pequeno,2023-11-01,641.0,8,1,1,101.29,4,4
150035,Instituto Federal Região 36,Pequeno,2023-12-01,650.28,2,2,2,126.41,1,4
150035,Instituto Federal Região 36,Pequeno,2024-01-01,596.27,2,3,2,159.59,2,1
150035,Instituto Federal Região 36,Pequeno,2024-02-01,1208.68,4,6,1,186.14,3,2
150035,Instituto Federal Região 36,Pequeno,2024-03-01,285.83,1,10,0,192.33,6,3
150035,Instituto Federal Região 36,Pequeno,2024-04-01,189.22,1,6,0,150.61,10,6
150035,Instituto Federal Região 36,Pequeno,2024-05-01,239.63,1,5,0,156.8,6,10
150035,Instituto Federal Região 36,Pequeno,2024-06-01,347.83,1,10,3,217.33,5,6
150035,Instituto Federal Região 36,Pequeno,2024-07-01,444.32,1,4,2,165.95,10,5
150035,Instituto Federal Região 36,Pequeno,2024-08-01,345.1,3,5,1,163.55,4,10
150035,Instituto Federal Região 36,Pequeno,2024-09-01,134.05,1,5,0,153.81,5,4
150035,Instituto Federal Região 36,Pequeno,2024-10-01,1828.02,5,5,2,167.23,5,5
150035,Instituto Federal Região 36,Pequeno,2024-11-01,1946.55,5,5,1,125.94,5,5
150035,Instituto Federal Região 36,Pequeno,2024-12-01,254.72,1,5,1,119.56,5,5
150035,Instituto Federal Região 36,Pequeno,2025-01-01,338.73,1,7,0,182.28,5,5
150035,Instituto Federal Região 36,Pequeno,2025-02-01,844.19,2,2,0,143.86,7,5
150035,Instituto Federal Região 36,Pequeno,2025-03-01,627.43,3,9,0,186.51,2,7
150035,Instituto Federal Região 36,Pequeno,2025-04-01,306.16,1,4,0,148.48,9,2
150035,Instituto Federal Região 36,Pequeno,2025-05-01,434.24,1,6,1,176.53,4,9
150035,Instituto Federal Região 36,Pequeno,2025-06-01,130.76,1,9,1,197.51,6,4
150035,Instituto Federal Região 36,Pequeno,2025-07-01,69.0,1,4,0,132.93,9,6
150035,Instituto Federal Região 36,Pequeno,2025-08-01,124.0,1,7,2,187.71,4,9
150035,Instituto Federal Região 36,Pequeno,2025-09-01,206.43,1,7,0,165.34,7,4
150035,Instituto Federal Região 36,Pequeno,2025-10-01,2774.97,8,5,3,166.61,7,7
150035,Instituto Federal Região 36,Pequeno,2025-11-01,739.5,6,4,0,109.42,5,7
150035,Instituto Federal Região 36,Pequeno,2025-12-01,283.11,1,7,3,153.4,4,5
150036,Instituto Federal Região 37,Pequeno,2021-01-01,69.2,1,2,0,136.76,4,4
150036,Instituto Federal Região 37,Pequeno,2021-02-01,990.96,3,2,0,144.58,2,4
150036,Instituto Federal Região 37,Pequeno,2021-03-01,422.63,1,3,1,144.8,2,2
150036,Instituto Federal Região 37,Pequeno,2021-04-01,432.67,2,1,0,119.86,3,2
150036,Instituto Federal Região 37,Pequeno,2021-05-01,668.69,2,5,1,160.57,1,3
150036,Instituto Federal Região 37,Pequeno,2021-06-01,342.62,1,3,1,134.44,5,1
150036,Instituto Federal Região 37,Pequeno,2021-07-01,99.1,1,1,1,138.46,3,5
150036,Instituto Federal Região 37,Pequeno,2021-08-01,476.37,2,2,0,118.69,1,3
150036,Instituto Federal Região 37,Pequeno,2021-09-01,430.62,2,4,1,145.01,2,1
150036,Instituto Federal Região 37,Pequeno,2021-10-01,473.43,8,4,2,155.6,4,2
150036,Instituto Federal Região 37,Pequeno,2021-11-01,556.8,6,0,1,96.08,4,4
150036,Instituto Federal Região 37,Pequeno,2021-12-01,639.6,2,1,2,110.1,0,4
150036,Instituto Federal Região 37,Pequeno,2022-01-01,819.19,2,2,1,150.38,1,0
150036,Instituto Federal Região 37,Pequeno,2022-02-01,314.29,1,2,0,139.18,2,1
150036,Instituto Federal Região 37,Pequeno,2022-03-01,247.81,1,2,0,116.95,2,2
150036,Instituto Federal Região 37,Pequeno,2022-04-01,530.48,2,2,0,126.64,2,2
150036,Instituto Federal Região 37,Pequeno,2022-05-01,260.61,1,1,0,112.12,2,2
150036,Instituto Federal Região 37,Pequeno,2022-06-01,768.34,3,4,2,153.21,1,2
150036,Instituto Federal Região 37,Pequeno,2022-07-01,591.21,2,0,0,111.06,4,1
150036,Instituto Federal Região 37,Pequeno,2022-08-01,71.27,1,2,0,122.65,0,4
150036,Instituto Federal Região 37,Pequeno,2022-09-01,440.79,1,9,2,199.25,2,0
150036,Instituto Federal Região 37,Pequeno,2022-10-01,2976.37,7,2,1,124.0,9,2
150036,Instituto Federal Região 37,Pequeno,2022-11-01,2378.83,6,5,3,157.36,2,9
150036,Instituto Federal Região 37,Pequeno,2022-12-01,736.46,2,3,1,122.62,5,2
150036,Instituto Federal Região 37,Pequeno,2023-01-01,879.1,4,0,2,136.44,3,5
150036,Instituto Federal Região 37,Pequeno,2023-02-01,298.22,1,6,1,184.74,0,3
150036,Instituto Federal Região 37,Pequeno,2023-03-01,364.33,1,3,2,141.22,6,0
150036,Instituto Federal Região 37,Pequeno,2023-04-01,349.72,1,3,0,142.17,3,6
150036,Instituto Federal Região 37,Pequeno,2023-05-01,589.07,2,2,0,128.2,3,3
150036,Instituto Federal Região 37,Pequeno,2023-06-01,379.56,1,7,1,178.47,2,3
150036,Instituto Federal Região 37,Pequeno,2023-07-01,465.3,2,5,2,153.1,7,2
150036,Instituto Federal Região 37,Pequeno,2023-08-01,225.03,1,6,0,177.01,5,7
150036,Instituto Federal Região 37,Pequeno,2023-09-01,357.52,1,7,1,194.03,6,5
150036,Instituto Federal Região 37,Pequeno,2023-10-01,2650.32,6,2,1,135.11,7,6
150036,Instituto Federal Região 37,Pequeno,2023-11-01,2201.76,5,4,4,144.09,2,7
150036,Instituto Federal Região 37,Pequeno,2023-12-01,144.09,1,5,0,143.79,4,2
150036,Instituto Federal Região 37,Pequeno,2024-01-01,306.68,1,4,0,159.07,5,4
150036,Instituto Federal Região 37,Pequeno,2024-02-01,1393.54,4,2,0,135.82,4,5
150036,Instituto Federal Região 37,Pequeno,2024-03-01,223.9,1,2,0,132.36,2,4
150036,Instituto Federal Região 37,Pequeno,2024-04-01,349.51,2,2,0,117.89,2,2
150036,Instituto Federal Região 37,Pequeno,2024-05-01,724.63,2,4,2,154.01,2,2
150036,Instituto Federal Região 37,Pequeno,2024-06-01,379.14,1,7,3,181.58,4,2
150036,Instituto Federal Região 37,Pequeno,2024-07-01,349.13,1,4,0,146.94,7,4
150036,Instituto Federal Região 37,Pequeno,2024-08-01,513.63,4,5,1,158.94,4,7
150036,Instituto Federal Região 37,Pequeno,2024-09-01,205.39,1,8,0,174.8,5,4
150036,Instituto Federal Região 37,Pequeno,2024-10-01,1184.72,5,6,1,163.26,8,5
150036,Instituto Federal Região 37,Pequeno,2024-11-01,1893.77,6,2,1,105.76,6,8
150036,Instituto Federal Região 37,Pequeno,2024-12-01,350.42,1,5,4,151.62,2,6
150036,Instituto Federal Região 37,Pequeno,2025-01-01,1344.65,6,1,0,133.7,5,2
150036,Instituto Federal Região 37,Pequeno,2025-02-01,155.94,1,8,0,190.85,1,5
150036,Instituto Federal Região 37,Pequeno,2025-03-01,1835.06,5,3,0,133.65,8,1
150036,Instituto Federal Região 37,Pequeno,2025-04-01,502.56,2,1,1,122.52,3,8
150036,Instituto Federal Região 37,Pequeno,2025-05-01,238.43,1,4,0,160.77,1,3
150036,Instituto Federal Região 37,Pequeno,2025-06-01,691.53,2,7,3,178.27,4,1
150036,Instituto Federal Região 37,Pequeno,2025-07-01,438.74,1,4,0,138.42,7,4
150036,Instituto Federal Região 37,Pequeno,2025-08-01,586.82,2,7,0,171.78,4,7
150036,Instituto Federal Região 37,Pequeno,2025-09-01,93.25,1,7,0,159.87,7,4
150036,Instituto Federal Região 37,Pequeno,2025-10-01,2624.98,8,6,0,152.51,7,7
150036,Instituto Federal Região 37,Pequeno,2025-11-01,428.78,8,9,3,169.91,6,7
150036,Instituto Federal Região 37,Pequeno,2025-12-01,425.71,2,6,0,149.25,9,6
150037,Instituto Federal Região 38,Pequeno,2021-01-01,895.11,4,2,3,146.09,4,4
150037,Instituto Federal Região 38,Pequeno,2021-02-01,153.15,2,0,0,115.63,2,4
150037,Instituto Federal Região 38,Pequeno,2021-03-01,170.61,1,4,0,150.77,0,2
150037,Instituto Federal Região 38,Pequeno,2021-04-01,388.97,1,2,0,113.07,4,0
150037,Instituto Federal Região 38,Pequeno,2021-05-01,163.68,1,1,0,106.59,2,4
150037,Instituto Federal Região 38,Pequeno,2021-06-01,364.95,1,3,1,138.67,1,2
150037,Instituto Federal Região 38,Pequeno,2021-07-01,211.92,1,0,0,100.52,3,1
150037,Instituto Federal Região 38,Pequeno,2021-08-01,1512.23,4,2,2,139.19,0,3
150037,Instituto Federal Região 38,Pequeno,2021-09-01,377.95,1,4,1,147.09,2,0
150037,Instituto Federal Região 38,Pequeno,2021-10-01,1142.04,6,0,0,105.06,4,2
150037,Instituto Federal Região 38,Pequeno,2021-11-01,2752.04,8,0,1,95.26,0,4
150037,Instituto Federal Região 38,Pequeno,2021-12-01,425.55,1,0,0,75.51,0,0
150037,Instituto Federal Região 38,Pequeno,2022-01-01,343.1,1,4,1,167.78,0,0
150037,Instituto Federal Região 38,Pequeno,2022-02-01,355.38,1,1,0,124.45,4,0
150037,Instituto Federal Região 38,Pequeno,2022-03-01,214.13,1,2,0,121.41,1,4
150037,Instituto Federal Região 38,Pequeno,2022-04-01,995.57,3,0,2,114.8,2,1
150037,Instituto Federal Região 38,Pequeno,2022-05-01,106.06,1,3,2,157.58,0,2
150037,Instituto Federal Região 38,Pequeno,2022-06-01,183.77,1,6,1,171.4,3,0
150037,Instituto Federal Região 38,Pequeno,2022-07-01,206.48,1,1,0,121.84,6,3
150037,Instituto Federal Região 38,Pequeno,2022-08-01,859.27,2,4,1,141.32,1,6
150037,Instituto Federal Região 38,Pequeno,2022-09-01,139.73,1,5,1,164.11,4,1
150037,Instituto Federal Região 38,Pequeno,2022-10-01,1062.29,7,0,1,113.54,5,4
150037,Instituto Federal Região 38,Pequeno,2022-11-01,3536.39,9,2,0,110.56,0,5
150037,Instituto Federal Região 38,Pequeno,2022-12-01,716.01,2,1,0,95.74,2,0
150037,Instituto Federal Região 38,Pequeno,2023-01-01,301.28,1,2,0,139.82,1,2
150037,Instituto Federal Região 38,Pequeno,2023-02-01,123.0,1,3,1,149.72,2,1
150037,Instituto Federal Região 38,Pequeno,2023-03-01,879.33,3,4,0,146.7,3,2
150037,Instituto Federal Região 38,Pequeno,2023-04-01,425.7,1,6,0,160.45,4,3
150037,Instituto Federal Região 38,Pequeno,2023-05-01,691.23,2,7,3,172.81,6,4
150037,Instituto Federal Região 38,Pequeno,2023-06-01,297.23,1,6,0,169.62,7,6
150037,Instituto Federal Região 38,Pequeno,2023-07-01,158.66,1,1,0,112.89,6,7
150037,Instituto Federal Região 38,Pequeno,2023-08-01,82.47,1,2,0,130.9,1,6
150037,Instituto Federal Região 38,Pequeno,2023-09-01,284.44,1,8,2,182.87,2,1
150037,Instituto Federal Região 38,Pequeno,2023-10-01,1120.08,6,3,1,134.53,8,2
150037,Instituto Federal Região 38,Pequeno,2023-11-01,623.24,5,1,1,103.98,3,8
150037,Instituto Federal Região 38,Pequeno,2023-12-01,503.19,2,4,1,122.13,1,3
150037,Instituto Federal Região 38,Pequeno,2024-01-01,441.12,1,6,1,183.27,4,1
150037,Instituto Federal Região 38,Pequeno,2024-02-01,128.56,1,2,0,134.97,6,4
150037,Instituto Federal Região 38,Pequeno,2024-03-01,573.34,2,3,0,140.24,2,6
150037,Instituto Federal Região 38,Pequeno,2024-04-01,858.84,2,4,0,137.98,3,2
150037,Instituto Federal Região 38,Pequeno,2024-05-01,161.88,1,6,0,157.09,4,3
150037,Instituto Federal Região 38,Pequeno,2024-06-01,212.23,2,8,1,180.07,6,4
150037,Instituto Federal Região 38,Pequeno,2024-07-01,126.27,1,5,0,146.4,8,6
150037,Instituto Federal Região 38,Pequeno,2024-08-01,1118.36,4,7,1,176.82,5,8
150037,Instituto Federal Região 38,Pequeno,2024-09-01,164.65,1,8,0,162.91,7,5
150037,Instituto Federal Região 38,Pequeno,2024-10-01,703.38,5,2,3,154.49,8,7
150037,Instituto Federal Região 38,Pequeno,2024-11-01,1330.19,5,4,1,121.9,2,8
150037,Instituto Federal Região 38,Pequeno,2024-12-01,2225.41,5,3,0,119.35,4,2
150037,Instituto Federal Região 38,Pequeno,2025-01-01,262.68,1,7,1,194.1,3,4
150037,Instituto Federal Região 38,Pequeno,2025-02-01,866.84,2,7,2,169.09,7,3
150037,Instituto Federal Região 38,Pequeno,2025-03-01,260.59,2,3,1,131.89,7,7
150037,Instituto Federal Região 38,Pequeno,2025-04-01,75.82,1,5,0,153.04,3,7
150037,Instituto Federal Região 38,Pequeno,2025-05-01,377.15,1,10,1,208.92,5,3
150037,Instituto Federal Região 38,Pequeno,2025-06-01,76.1,1,7,0,161.07,10,5
150037,Instituto Federal Região 38,Pequeno,2025-07-01,124.62,2,7,0,181.08,7,10
150037,Instituto Federal Região 38,Pequeno,2025-08-01,1342.98,4,6,2,167.17,7,7
150037,Instituto Federal Região 38,Pequeno,2025-09-01,249.57,1,10,3,206.58,6,7
150037,Instituto Federal Região 38,Pequeno,2025-10-01,618.27,7,4,2,148.85,10,6
150037,Instituto Federal Região 38,Pequeno,2025-11-01,2690.77,6,5,1,130.53,4,10
150037,Instituto Federal Região 38,Pequeno,2025-12-01,837.99,3,0,2,92.3,5,4
150038,Instituto Federal Região 39,Pequeno,2021-01-01,142.45,1,4,0,160.18,4,4
150038,Instituto Federal Região 39,Pequeno,2021-02-01,1287.82,4,1,2,159.07,4,4
150038,Instituto Federal Região 39,Pequeno,2021-03-01,514.44,2,1,2,140.47,1,4
150038,Instituto Federal Região 39,Pequeno,2021-04-01,744.36,3,0,0,100.7,1,1
150038,Instituto Federal Região 39,Pequeno,2021-05-01,52.34,1,3,0,155.66,0,1
150038,Instituto Federal Região 39,Pequeno,2021-06-01,266.42,1,3,0,136.58,3,0
150038,Instituto Federal Região 39,Pequeno,2021-07-01,336.88,1,1,0,119.56,3,3
150038,Instituto Federal Região 39,Pequeno,2021-08-01,832.26,2,1,0,122.35,1,3
150038,Instituto Federal Região 39,Pequeno,2021-09-01,189.79,1,3,2,138.87,1,1
150038,Instituto Federal Região 39,Pequeno,2021-10-01,3012.1,7,3,1,138.12,3,1
150038,Instituto Federal Região 39,Pequeno,2021-11-01,293.85,5,2,0,105.81,3,3
150038,Instituto Federal Região 39,Pequeno,2021-12-01,233.49,1,4,1,119.16,2,3
150038,Instituto Federal Região 39,Pequeno,2022-01-01,785.23,2,3,0,151.13,4,2
150038,Instituto Federal Região 39,Pequeno,2022-02-01,441.74,2,2,2,152.89,3,4
150038,Instituto Federal Região 39,Pequeno,2022-03-01,1012.17,3,3,0,129.96,2,3
150038,Instituto Federal Região 39,Pequeno,2022-04-01,1220.08,3,1,1,122.39,3,2
150038,Instituto Federal Região 39,Pequeno,2022-05-01,447.44,1,2,2,133.08,1,3
150038,Instituto Federal Região 39,Pequeno,2022-06-01,152.96,1,8,1,170.5,2,1
150038,Instituto Federal Região 39,Pequeno,2022-07-01,179.78,1,3,0,142.6,8,2
150038,Instituto Federal Região 39,Pequeno,2022-08-01,279.07,2,6,0,159.35,3,8
150038,Instituto Federal Região 39,Pequeno,2022-09-01,410.67,1,4,2,149.46,6,3
150038,Instituto Federal Região 39,Pequeno,2022-10-01,337.12,5,1,0,121.67,4,6
150038,Instituto Federal Região 39,Pequeno,2022-11-01,1968.71,5,1,0,104.71,1,4
150038,Instituto Federal Região 39,Pequeno,2022-12-01,319.16,1,3,0,106.83,1,1
150038,Instituto Federal Região 39,Pequeno,2023-01-01,526.58,2,3,2,149.28,3,1
150038,Instituto Federal Região 39,Pequeno,2023-02-01,227.6,1,2,1,144.86,3,3
150038,Instituto Federal Região 39,Pequeno,2023-03-01,138.58,1,4,1,144.67,2,3
150038,Instituto Federal Região 39,Pequeno,2023-04-01,697.48,2,4,2,145.81,4,2
150038,Instituto Federal Região 39,Pequeno,2023-05-01,838.5,5,2,0,122.12,4,4
150038,Instituto Federal Região 39,Pequeno,2023-06-01,169.49,1,7,2,177.48,2,4
150038,Instituto Federal Região 39,Pequeno,2023-07-01,121.23,1,4,0,150.84,7,2
150038,Instituto Federal Região 39,Pequeno,2023-08-01,198.53,1,2,0,137.67,4,7
150038,Instituto Federal Região 39,Pequeno,2023-09-01,300.04,3,8,1,179.58,2,4
150038,Instituto Federal Região 39,Pequeno,2023-10-01,1563.89,5,5,1,163.09,8,2
150038,Instituto Federal Região 39,Pequeno,2023-11-01,1287.96,5,4,0,124.64,5,8
150038,Instituto Federal Região 39,Pequeno,2023-12-01,267.89,1,4,0,115.02,4,5
150038,Instituto Federal Região 39,Pequeno,2024-01-01,179.81,2,4,0,152.26,4,4
150038,Instituto Federal Região 39,Pequeno,2024-02-01,279.32,1,3,0,144.04,4,4
150038,Instituto Federal Região 39,Pequeno,2024-03-01,363.44,1,5,0,155.03,3,4
150038,Instituto Federal Região 39,Pequeno,2024-04-01,298.08,1,7,1,186.22,5,3
150038,Instituto Federal Região 39,Pequeno,2024-05-01,445.83,1,3,0,126.88,7,5
150038,Instituto Federal Região 39,Pequeno,2024-06-01,936.07,3,8,1,187.51,3,7
150038,Instituto Federal Região 39,Pequeno,2024-07-01,128.2,1,2,0,123.68,8,3
150038,Instituto Federal Região 39,Pequeno,2024-08-01,834.81,2,5,0,141.81,2,8
150038,Instituto Federal Região 39,Pequeno,2024-09-01,304.07,2,8,2,190.82,5,2
150038,Instituto Federal Região 39,Pequeno,2024-10-01,798.52,6,4,1,143.05,8,5
150038,Instituto Federal Região 39,Pequeno,2024-11-01,2165.57,5,4,1,128.01,4,8
150038,Instituto Federal Região 39,Pequeno,2024-12-01,225.54,1,5,0,126.9,4,4
150038,Instituto Federal Região 39,Pequeno,2025-01-01,75.38,1,3,0,151.0,5,4
150038,Instituto Federal Região 39,Pequeno,2025-02-01,427.1,1,6,0,181.19,3,5
150038,Instituto Federal Região 39,Pequeno,2025-03-01,115.58,1,4,0,150.96,6,3
150038,Instituto Federal Região 39,Pequeno,2025-04-01,700.93,2,2,0,120.25,4,6
150038,Instituto Federal Região 39,Pequeno,2025-05-01,591.05,2,4,1,141.16,2,4
150038,Instituto Federal Região 39,Pequeno,2025-06-01,707.58,3,6,2,163.0,4,2
150038,Instituto Federal Região 39,Pequeno,2025-07-01,607.65,2,4,1,139.16,6,4
150038,Instituto Federal Região 39,Pequeno,2025-08-01,685.96,2,1,1,125.27,4,6
150038,Instituto Federal Região 39,Pequeno,2025-09-01,1005.3,3,7,0,166.82,1,4
150038,Instituto Federal Região 39,Pequeno,2025-10-01,582.52,5,1,1,113.64,7,1
150038,Instituto Federal Região 39,Pequeno,2025-11-01,3672.5,9,4,0,117.15,1,7
150038,Instituto Federal Região 39,Pequeno,2025-12-01,603.37,3,9,2,175.62,4,1
150039,Instituto Federal Região 40,Pequeno,2021-01-01,787.57,3,1,1,152.72,4,4
150039,Instituto Federal Região 40,Pequeno,2021-02-01,477.86,2,0,1,123.05,1,4
150039,Instituto Federal Região 40,Pequeno,2021-03-01,340.02,1,1,0,126.87,0,1
150039,Instituto Federal Região 40,Pequeno,2021-04-01,852.6,2,1,2,128.08,1,0
150039,Instituto Federal Região 40,Pequeno,2021-05-01,61.0,1,2,0,117.83,1,1
150039,Instituto Federal Região 40,Pequeno,2021-06-01,206.56,1,3,0,143.43,2,1
150039,Instituto Federal Região 40,Pequeno,2021-07-01,261.16,1,4,0,139.39,3,2
150039,Instituto Federal Região 40,Pequeno,2021-08-01,935.42,3,2,2,124.53,4,3
150039,Instituto Federal Região 40,Pequeno,2021-09-01,294.07,1,3,0,129.39,2,4
150039,Instituto Federal Região 40,Pequeno,2021-10-01,1210.68,5,4,1,133.41,3,2
150039,Instituto Federal Região 40,Pequeno,2021-11-01,544.77,7,0,0,84.28,4,3
150039,Instituto Federal Região 40,Pequeno,2021-12-01,273.1,1,2,0,96.29,0,4
150039,Instituto Federal Região 40,Pequeno,2022-01-01,741.83,2,3,1,171.21,2,0
150039,Instituto Federal Região 40,Pequeno,2022-02-01,262.79,1,3,0,148.27,3,2
150039,Instituto Federal Região 40,Pequeno,2022-03-01,87.05,1,4,0,137.37,3,3
150039,Instituto Federal Região 40,Pequeno,2022-04-01,954.49,3,3,0,138.02,4,3
150039,Instituto Federal Região 40,Pequeno,2022-05-01,317.19,1,1,0,128.07,3,4
150039,Instituto Federal Região 40,Pequeno,2022-06-01,636.14,2,5,1,169.41,1,3
150039,Instituto Federal Região 40,Pequeno,2022-07-01,249.21,2,2,0,123.29,5,1
150039,Instituto Federal Região 40,Pequeno,2022-08-01,232.73,3,4,1,151.44,2,5
150039,Instituto Federal Região 40,Pequeno,2022-09-01,673.74,2,4,0,146.9,4,2
150039,Instituto Federal Região 40,Pequeno,2022-10-01,2109.45,6,2,2,136.84,4,4
150039,Instituto Federal Região 40,Pequeno,2022-11-01,543.07,5,8,0,156.53,2,4
150039,Instituto Federal Região 40,Pequeno,2022-12-01,428.18,1,2,1,102.45,8,2
150039,Instituto Federal Região 40,Pequeno,2023-01-01,876.51,3,5,1,178.59,2,8
150039,Instituto Federal Região 40,Pequeno,2023-02-01,229.02,1,2,0,147.55,5,2
150039,Instituto Federal Região 40,Pequeno,2023-03-01,210.84,1,2,0,122.59,2,5
150039,Instituto Federal Região 40,Pequeno,2023-04-01,123.15,1,1,0,119.38,2,2
150039,Instituto Federal Região 40,Pequeno,2023-05-01,272.12,1,3,0,132.94,1,2
150039,Instituto Federal Região 40,Pequeno,2023-06-01,319.56,1,3,0,126.43,3,1
150039,Instituto Federal Região 40,Pequeno,2023-07-01,774.41,2,4,1,155.45,3,3
150039,Instituto Federal Região 40,Pequeno,2023-08-01,152.79,1,4,1,145.71,4,3
150039,Instituto Federal Região 40,Pequeno,2023-09-01,714.1,2,8,0,175.41,4,4
150039,Instituto Federal Região 40,Pequeno,2023-10-01,3342.27,9,4,0,141.08,8,4
150039,Instituto Federal Região 40,Pequeno,2023-11-01,1929.57,5,4,1,133.0,4,8
